Municipios;Distritos;Secciones;Indicadores de renta media y mediana;Periodo;Total
41053 Lebrija;4105304 Lebrija distrito 04;4105304007 Lebrija sección 04007;Renta neta media por hogar;2023;22.345
41053 Lebrija;4105304 Lebrija distrito 04;4105304008 Lebrija sección 04008;Renta neta media por hogar;2023;24.795
41053 Lebrija;4105304 Lebrija distrito 04;4105304009 Lebrija sección 04009;Renta neta media por hogar;2023;30.058
41053 Lebrija;4105304 Lebrija distrito 04;4105304010 Lebrija sección 04010;Renta neta media por hogar;2023;24.395
41054 Lora de Estepa;;;Renta neta media por hogar;2023;25.498
41054 Lora de Estepa;4105401 Lora de Estepa distrito 01;;Renta neta media por hogar;2023;25.498
41054 Lora de Estepa;4105401 Lora de Estepa distrito 01;4105401001 Lora de Estepa sección 01001;Renta neta media por hogar;2023;25.498
41055 Lora del Río;;;Renta neta media por hogar;2023;27.661
41055 Lora del Río;4105501 Lora del Río distrito 01;;Renta neta media por hogar;2023;30.284
41055 Lora del Río;4105501 Lora del Río distrito 01;4105501001 Lora del Río sección 01001;Renta neta media por hogar;2023;27.905
41055 Lora del Río;4105501 Lora del Río distrito 01;4105501002 Lora del Río sección 01002;Renta neta media por hogar;2023;36.416
41055 Lora del Río;4105501 Lora del Río distrito 01;4105501003 Lora del Río sección 01003;Renta neta media por hogar;2023;30.829
41055 Lora del Río;4105501 Lora del Río distrito 01;4105501004 Lora del Río sección 01004;Renta neta media por hogar;2023;34.663
41055 Lora del Río;4105501 Lora del Río distrito 01;4105501005 Lora del Río sección 01005;Renta neta media por hogar;2023;29.228
41055 Lora del Río;4105501 Lora del Río distrito 01;4105501006 Lora del Río sección 01006;Renta neta media por hogar;2023;23.352
41055 Lora del Río;4105502 Lora del Río distrito 02;;Renta neta media por hogar;2023;27.730
41055 Lora del Río;4105502 Lora del Río distrito 02;4105502001 Lora del Río sección 02001;Renta neta media por hogar;2023;29.337
41055 Lora del Río;4105502 Lora del Río distrito 02;4105502002 Lora del Río sección 02002;Renta neta media por hogar;2023;30.200
41055 Lora del Río;4105502 Lora del Río distrito 02;4105502003 Lora del Río sección 02003;Renta neta media por hogar;2023;23.582
41055 Lora del Río;4105502 Lora del Río distrito 02;4105502004 Lora del Río sección 02004;Renta neta media por hogar;2023;25.517
41055 Lora del Río;4105502 Lora del Río distrito 02;4105502005 Lora del Río sección 02005;Renta neta media por hogar;2023;32.513
41055 Lora del Río;4105502 Lora del Río distrito 02;4105502006 Lora del Río sección 02006;Renta neta media por hogar;2023;25.519
41055 Lora del Río;4105502 Lora del Río distrito 02;4105502007 Lora del Río sección 02007;Renta neta media por hogar;2023;27.088
41055 Lora del Río;4105503 Lora del Río distrito 03;;Renta neta media por hogar;2023;23.921
41055 Lora del Río;4105503 Lora del Río distrito 03;4105503001 Lora del Río sección 03001;Renta neta media por hogar;2023;26.447
41055 Lora del Río;4105503 Lora del Río distrito 03;4105503002 Lora del Río sección 03002;Renta neta media por hogar;2023;""
41055 Lora del Río;4105503 Lora del Río distrito 03;4105503003 Lora del Río sección 03003;Renta neta media por hogar;2023;22.182
41055 Lora del Río;4105503 Lora del Río distrito 03;4105503004 Lora del Río sección 03004;Renta neta media por hogar;2023;24.138
41056 Luisiana, La;;;Renta neta media por hogar;2023;27.138
41056 Luisiana, La;4105601 Luisiana, La distrito 01;;Renta neta media por hogar;2023;27.138
41056 Luisiana, La;4105601 Luisiana, La distrito 01;4105601002 Luisiana, La sección 01002;Renta neta media por hogar;2023;26.943
41056 Luisiana, La;4105601 Luisiana, La distrito 01;4105601003 Luisiana, La sección 01003;Renta neta media por hogar;2023;27.866
41056 Luisiana, La;4105601 Luisiana, La distrito 01;4105601004 Luisiana, La sección 01004;Renta neta media por hogar;2023;26.363
41057 Madroño, El;;;Renta neta media por hogar;2023;23.402
41057 Madroño, El;4105701 Madroño, El distrito 01;;Renta neta media por hogar;2023;23.402
41057 Madroño, El;4105701 Madroño, El distrito 01;4105701001 Madroño, El sección 01001;Renta neta media por hogar;2023;23.402
41058 Mairena del Alcor;;;Renta neta media por hogar;2023;34.361
41058 Mairena del Alcor;4105801 Mairena del Alcor distrito 01;;Renta neta media por hogar;2023;35.725
41058 Mairena del Alcor;4105801 Mairena del Alcor distrito 01;4105801001 Mairena del Alcor sección 01001;Renta neta media por hogar;2023;33.416
41058 Mairena del Alcor;4105801 Mairena del Alcor distrito 01;4105801003 Mairena del Alcor sección 01003;Renta neta media por hogar;2023;35.395
41058 Mairena del Alcor;4105801 Mairena del Alcor distrito 01;4105801004 Mairena del Alcor sección 01004;Renta neta media por hogar;2023;38.776
41058 Mairena del Alcor;4105802 Mairena del Alcor distrito 02;;Renta neta media por hogar;2023;32.360
41058 Mairena del Alcor;4105802 Mairena del Alcor distrito 02;4105802001 Mairena del Alcor sección 02001;Renta neta media por hogar;2023;33.578
41058 Mairena del Alcor;4105802 Mairena del Alcor distrito 02;4105802002 Mairena del Alcor sección 02002;Renta neta media por hogar;2023;29.899
41058 Mairena del Alcor;4105802 Mairena del Alcor distrito 02;4105802003 Mairena del Alcor sección 02003;Renta neta media por hogar;2023;31.866
41058 Mairena del Alcor;4105802 Mairena del Alcor distrito 02;4105802004 Mairena del Alcor sección 02004;Renta neta media por hogar;2023;31.516
41058 Mairena del Alcor;4105802 Mairena del Alcor distrito 02;4105802005 Mairena del Alcor sección 02005;Renta neta media por hogar;2023;34.141
41058 Mairena del Alcor;4105802 Mairena del Alcor distrito 02;4105802006 Mairena del Alcor sección 02006;Renta neta media por hogar;2023;33.503
41058 Mairena del Alcor;4105803 Mairena del Alcor distrito 03;;Renta neta media por hogar;2023;35.526
41058 Mairena del Alcor;4105803 Mairena del Alcor distrito 03;4105803001 Mairena del Alcor sección 03001;Renta neta media por hogar;2023;33.189
41058 Mairena del Alcor;4105803 Mairena del Alcor distrito 03;4105803002 Mairena del Alcor sección 03002;Renta neta media por hogar;2023;34.078
41058 Mairena del Alcor;4105803 Mairena del Alcor distrito 03;4105803003 Mairena del Alcor sección 03003;Renta neta media por hogar;2023;40.916
41058 Mairena del Alcor;4105803 Mairena del Alcor distrito 03;4105803004 Mairena del Alcor sección 03004;Renta neta media por hogar;2023;31.323
41058 Mairena del Alcor;4105803 Mairena del Alcor distrito 03;4105803005 Mairena del Alcor sección 03005;Renta neta media por hogar;2023;34.221
41058 Mairena del Alcor;4105803 Mairena del Alcor distrito 03;4105803006 Mairena del Alcor sección 03006;Renta neta media por hogar;2023;31.206
41058 Mairena del Alcor;4105803 Mairena del Alcor distrito 03;4105803007 Mairena del Alcor sección 03007;Renta neta media por hogar;2023;41.764
41059 Mairena del Aljarafe;;;Renta neta media por hogar;2023;43.081
41059 Mairena del Aljarafe;4105901 Mairena del Aljarafe distrito 01;;Renta neta media por hogar;2023;43.081
41059 Mairena del Aljarafe;4105901 Mairena del Aljarafe distrito 01;4105901001 Mairena del Aljarafe sección 01001;Renta neta media por hogar;2023;34.772
41059 Mairena del Aljarafe;4105901 Mairena del Aljarafe distrito 01;4105901002 Mairena del Aljarafe sección 01002;Renta neta media por hogar;2023;44.222
41059 Mairena del Aljarafe;4105901 Mairena del Aljarafe distrito 01;4105901003 Mairena del Aljarafe sección 01003;Renta neta media por hogar;2023;38.785
41059 Mairena del Aljarafe;4105901 Mairena del Aljarafe distrito 01;4105901004 Mairena del Aljarafe sección 01004;Renta neta media por hogar;2023;34.350
41059 Mairena del Aljarafe;4105901 Mairena del Aljarafe distrito 01;4105901005 Mairena del Aljarafe sección 01005;Renta neta media por hogar;2023;27.629
41059 Mairena del Aljarafe;4105901 Mairena del Aljarafe distrito 01;4105901006 Mairena del Aljarafe sección 01006;Renta neta media por hogar;2023;29.164
41059 Mairena del Aljarafe;4105901 Mairena del Aljarafe distrito 01;4105901007 Mairena del Aljarafe sección 01007;Renta neta media por hogar;2023;24.808
41059 Mairena del Aljarafe;4105901 Mairena del Aljarafe distrito 01;4105901008 Mairena del Aljarafe sección 01008;Renta neta media por hogar;2023;56.556
41059 Mairena del Aljarafe;4105901 Mairena del Aljarafe distrito 01;4105901009 Mairena del Aljarafe sección 01009;Renta neta media por hogar;2023;38.449
41059 Mairena del Aljarafe;4105901 Mairena del Aljarafe distrito 01;4105901010 Mairena del Aljarafe sección 01010;Renta neta media por hogar;2023;47.282
41059 Mairena del Aljarafe;4105901 Mairena del Aljarafe distrito 01;4105901011 Mairena del Aljarafe sección 01011;Renta neta media por hogar;2023;61.930
41059 Mairena del Aljarafe;4105901 Mairena del Aljarafe distrito 01;4105901012 Mairena del Aljarafe sección 01012;Renta neta media por hogar;2023;44.651
41059 Mairena del Aljarafe;4105901 Mairena del Aljarafe distrito 01;4105901013 Mairena del Aljarafe sección 01013;Renta neta media por hogar;2023;""
41059 Mairena del Aljarafe;4105901 Mairena del Aljarafe distrito 01;4105901014 Mairena del Aljarafe sección 01014;Renta neta media por hogar;2023;39.097
41059 Mairena del Aljarafe;4105901 Mairena del Aljarafe distrito 01;4105901015 Mairena del Aljarafe sección 01015;Renta neta media por hogar;2023;20.989
41059 Mairena del Aljarafe;4105901 Mairena del Aljarafe distrito 01;4105901016 Mairena del Aljarafe sección 01016;Renta neta media por hogar;2023;82.372
41059 Mairena del Aljarafe;4105901 Mairena del Aljarafe distrito 01;4105901017 Mairena del Aljarafe sección 01017;Renta neta media por hogar;2023;49.241
41059 Mairena del Aljarafe;4105901 Mairena del Aljarafe distrito 01;4105901018 Mairena del Aljarafe sección 01018;Renta neta media por hogar;2023;39.201
41059 Mairena del Aljarafe;4105901 Mairena del Aljarafe distrito 01;4105901019 Mairena del Aljarafe sección 01019;Renta neta media por hogar;2023;22.577
41059 Mairena del Aljarafe;4105901 Mairena del Aljarafe distrito 01;4105901020 Mairena del Aljarafe sección 01020;Renta neta media por hogar;2023;44.903
41059 Mairena del Aljarafe;4105901 Mairena del Aljarafe distrito 01;4105901021 Mairena del Aljarafe sección 01021;Renta neta media por hogar;2023;50.234
41059 Mairena del Aljarafe;4105901 Mairena del Aljarafe distrito 01;4105901022 Mairena del Aljarafe sección 01022;Renta neta media por hogar;2023;46.682
41059 Mairena del Aljarafe;4105901 Mairena del Aljarafe distrito 01;4105901023 Mairena del Aljarafe sección 01023;Renta neta media por hogar;2023;46.705
41059 Mairena del Aljarafe;4105901 Mairena del Aljarafe distrito 01;4105901024 Mairena del Aljarafe sección 01024;Renta neta media por hogar;2023;46.539
41059 Mairena del Aljarafe;4105901 Mairena del Aljarafe distrito 01;4105901025 Mairena del Aljarafe sección 01025;Renta neta media por hogar;2023;46.563
41059 Mairena del Aljarafe;4105901 Mairena del Aljarafe distrito 01;4105901026 Mairena del Aljarafe sección 01026;Renta neta media por hogar;2023;42.386
41059 Mairena del Aljarafe;4105901 Mairena del Aljarafe distrito 01;4105901027 Mairena del Aljarafe sección 01027;Renta neta media por hogar;2023;39.172
41059 Mairena del Aljarafe;4105901 Mairena del Aljarafe distrito 01;4105901028 Mairena del Aljarafe sección 01028;Renta neta media por hogar;2023;43.941
41059 Mairena del Aljarafe;4105901 Mairena del Aljarafe distrito 01;4105901029 Mairena del Aljarafe sección 01029;Renta neta media por hogar;2023;54.034
41059 Mairena del Aljarafe;4105901 Mairena del Aljarafe distrito 01;4105901030 Mairena del Aljarafe sección 01030;Renta neta media por hogar;2023;48.894
41059 Mairena del Aljarafe;4105901 Mairena del Aljarafe distrito 01;4105901031 Mairena del Aljarafe sección 01031;Renta neta media por hogar;2023;45.093
41059 Mairena del Aljarafe;4105901 Mairena del Aljarafe distrito 01;4105901032 Mairena del Aljarafe sección 01032;Renta neta media por hogar;2023;50.639
41060 Marchena;;;Renta neta media por hogar;2023;29.971
41060 Marchena;4106001 Marchena distrito 01;;Renta neta media por hogar;2023;31.853
41060 Marchena;4106001 Marchena distrito 01;4106001001 Marchena sección 01001;Renta neta media por hogar;2023;36.761
41060 Marchena;4106001 Marchena distrito 01;4106001002 Marchena sección 01002;Renta neta media por hogar;2023;28.305
41060 Marchena;4106001 Marchena distrito 01;4106001003 Marchena sección 01003;Renta neta media por hogar;2023;30.061
41060 Marchena;4106002 Marchena distrito 02;;Renta neta media por hogar;2023;31.723
41060 Marchena;4106002 Marchena distrito 02;4106002001 Marchena sección 02001;Renta neta media por hogar;2023;32.072
41060 Marchena;4106002 Marchena distrito 02;4106002002 Marchena sección 02002;Renta neta media por hogar;2023;31.369
41060 Marchena;4106003 Marchena distrito 03;;Renta neta media por hogar;2023;28.139
41060 Marchena;4106003 Marchena distrito 03;4106003001 Marchena sección 03001;Renta neta media por hogar;2023;29.654
41060 Marchena;4106003 Marchena distrito 03;4106003002 Marchena sección 03002;Renta neta media por hogar;2023;28.567
41060 Marchena;4106003 Marchena distrito 03;4106003003 Marchena sección 03003;Renta neta media por hogar;2023;29.247
41060 Marchena;4106003 Marchena distrito 03;4106003004 Marchena sección 03004;Renta neta media por hogar;2023;30.299
41060 Marchena;4106003 Marchena distrito 03;4106003005 Marchena sección 03005;Renta neta media por hogar;2023;29.190
41060 Marchena;4106003 Marchena distrito 03;4106003006 Marchena sección 03006;Renta neta media por hogar;2023;25.254
41060 Marchena;4106003 Marchena distrito 03;4106003007 Marchena sección 03007;Renta neta media por hogar;2023;25.366
41061 Marinaleda;;;Renta neta media por hogar;2023;24.990
41061 Marinaleda;4106101 Marinaleda distrito 01;;Renta neta media por hogar;2023;24.990
41061 Marinaleda;4106101 Marinaleda distrito 01;4106101001 Marinaleda sección 01001;Renta neta media por hogar;2023;26.002
41061 Marinaleda;4106101 Marinaleda distrito 01;4106101002 Marinaleda sección 01002;Renta neta media por hogar;2023;23.878
41062 Martín de la Jara;;;Renta neta media por hogar;2023;24.712
41062 Martín de la Jara;4106201 Martín de la Jara distrito 01;;Renta neta media por hogar;2023;24.712
41062 Martín de la Jara;4106201 Martín de la Jara distrito 01;4106201001 Martín de la Jara sección 01001;Renta neta media por hogar;2023;25.184
41062 Martín de la Jara;4106201 Martín de la Jara distrito 01;4106201002 Martín de la Jara sección 01002;Renta neta media por hogar;2023;24.232
41063 Molares, Los;;;Renta neta media por hogar;2023;27.705
41063 Molares, Los;4106301 Molares, Los distrito 01;;Renta neta media por hogar;2023;27.705
41063 Molares, Los;4106301 Molares, Los distrito 01;4106301001 Molares, Los sección 01001;Renta neta media por hogar;2023;28.070
41063 Molares, Los;4106301 Molares, Los distrito 01;4106301002 Molares, Los sección 01002;Renta neta media por hogar;2023;27.361
41064 Montellano;;;Renta neta media por hogar;2023;24.269
41064 Montellano;4106401 Montellano distrito 01;;Renta neta media por hogar;2023;25.516
41064 Montellano;4106401 Montellano distrito 01;4106401001 Montellano sección 01001;Renta neta media por hogar;2023;28.625
41064 Montellano;4106401 Montellano distrito 01;4106401002 Montellano sección 01002;Renta neta media por hogar;2023;21.082
41064 Montellano;4106402 Montellano distrito 02;;Renta neta media por hogar;2023;23.451
41064 Montellano;4106402 Montellano distrito 02;4106402001 Montellano sección 02001;Renta neta media por hogar;2023;23.191
41064 Montellano;4106402 Montellano distrito 02;4106402002 Montellano sección 02002;Renta neta media por hogar;2023;20.978
41064 Montellano;4106402 Montellano distrito 02;4106402003 Montellano sección 02003;Renta neta media por hogar;2023;25.003
41064 Montellano;4106403 Montellano distrito 03;;Renta neta media por hogar;2023;24.667
41064 Montellano;4106403 Montellano distrito 03;4106403001 Montellano sección 03001;Renta neta media por hogar;2023;24.667
41065 Morón de la Frontera;;;Renta neta media por hogar;2023;29.004
41065 Morón de la Frontera;4106501 Morón de la Frontera distrito 01;;Renta neta media por hogar;2023;27.164
41065 Morón de la Frontera;4106501 Morón de la Frontera distrito 01;4106501001 Morón de la Frontera sección 01001;Renta neta media por hogar;2023;30.664
41065 Morón de la Frontera;4106501 Morón de la Frontera distrito 01;4106501002 Morón de la Frontera sección 01002;Renta neta media por hogar;2023;26.015
41065 Morón de la Frontera;4106501 Morón de la Frontera distrito 01;4106501003 Morón de la Frontera sección 01003;Renta neta media por hogar;2023;28.044
41065 Morón de la Frontera;4106501 Morón de la Frontera distrito 01;4106501004 Morón de la Frontera sección 01004;Renta neta media por hogar;2023;25.943
